"","Corr","stdev","Levels","N","Bias","SD","RMSE","effect","eta2p","ES","Design"
"6037",0,3,6,38,-0.11447540939294,0.0203475915631503,0.116269703010294,0.08105529060706,0.1955307,"fes","RM2"
"6038",0.1,3,6,38,-0.114432513873479,0.0199093841415103,0.11615155534171,0.0810981861265208,0.1955307,"fes","RM2"
"6039",0.3,3,6,38,-0.114684670065242,0.0195820325886108,0.116344443564249,0.0808460299347584,0.1955307,"fes","RM2"
"6040",0.5,3,6,38,-0.114718296478938,0.019219621720313,0.116317158691663,0.0808124035210622,0.1955307,"fes","RM2"
"6041",0.7,3,6,38,-0.115726619382582,0.0185306841165464,0.117200839107697,0.0798040806174175,0.1955307,"fes","RM2"
"6042",0.9,3,6,38,-0.116704266930621,0.0176924600811802,0.118037744232672,0.0788264330693794,0.1955307,"fes","RM2"
"6043",0,1,6,38,-0.31193492602852,0.0188351829301007,0.312503059492909,0.10975177397148,0.4216867,"fes","RM2"
"6044",0.1,1,6,38,-0.311634995050437,0.0176416822983318,0.312133944156033,0.110051704949563,0.4216867,"fes","RM2"
"6045",0.3,1,6,38,-0.312482327806728,0.0167892200956389,0.312933032936651,0.109204372193272,0.4216867,"fes","RM2"
"6046",0.5,1,6,38,-0.313609636545203,0.0144711570888465,0.313943336482086,0.108077063454798,0.4216867,"fes","RM2"
"6047",0.7,1,6,38,-0.314772418889397,0.0137336434310158,0.315071878553724,0.106914281110603,0.4216867,"fes","RM2"
"6048",0.9,1,6,38,-0.314417478390733,0.0124996587781158,0.314665842104218,0.107269221609267,0.4216867,"fes","RM2"
"6049",0,5,3,44,-0.00833267923090989,0.0175879206186659,0.0194619756153821,0.0239253807690901,0.03225806,"fes","RM2"
"6050",0.1,5,3,44,-0.00856877026228026,0.0168120139574058,0.0188697545588634,0.0236892897377197,0.03225806,"fes","RM2"
"6051",0.3,5,3,44,-0.00925940757201292,0.0167465375712929,0.019135912552355,0.0229986524279871,0.03225806,"fes","RM2"
"6052",0.5,5,3,44,-0.00957077372951432,0.0164942767943165,0.0190698945133184,0.0226872862704857,0.03225806,"fes","RM2"
"6053",0.7,5,3,44,-0.00985833118891021,0.0163278714130838,0.0190731769433526,0.0223997288110898,0.03225806,"fes","RM2"
"6054",0.9,5,3,44,-0.0104343370163531,0.0160158856354925,0.0191150197922997,0.0218237229836469,0.03225806,"fes","RM2"
"6055",0,3,3,44,-0.0239701372331146,0.0174903770975616,0.0296728962184222,0.0286614427668854,0.05263158,"fes","RM2"
"6056",0.1,3,3,44,-0.0242399199280987,0.0179075949457142,0.0301372804821604,0.0283916600719013,0.05263158,"fes","RM2"
"6057",0.3,3,3,44,-0.0244668057672554,0.0177082732869636,0.0302027735027495,0.0281647742327446,0.05263158,"fes","RM2"
"6058",0.5,3,3,44,-0.025501839003356,0.0164931519937417,0.0303705096309192,0.027129740996644,0.05263158,"fes","RM2"
"6059",0.7,3,3,44,-0.026503905119378,0.0148715196633218,0.0303911020476975,0.026127674880622,0.05263158,"fes","RM2"
"6060",0.9,3,3,44,-0.0258138903976508,0.0153210533656965,0.0300181880481892,0.0268176896023492,0.05263158,"fes","RM2"
"6061",0,1,3,44,-0.102367280512203,0.0170561623253515,0.103778479429663,0.0404898594877965,0.14285714,"fes","RM2"
"6062",0.1,1,3,44,-0.101211007601754,0.0170295203148863,0.102633681712766,0.0416461323982459,0.14285714,"fes","RM2"
"6063",0.3,1,3,44,-0.102588599923538,0.0152854295400603,0.103721093276613,0.0402685400764621,0.14285714,"fes","RM2"
"6064",0.5,1,3,44,-0.103001965767948,0.0128146225583757,0.103796047628872,0.0398551742320524,0.14285714,"fes","RM2"
"6065",0.7,1,3,44,-0.103589717779566,0.010790551510466,0.104150207064365,0.0392674222204344,0.14285714,"fes","RM2"
"6066",0.9,1,3,44,-0.103830382817485,0.00798497218428332,0.104136968348465,0.0390267571825149,0.14285714,"fes","RM2"
"6067",0,5,4,44,-0.0232551024355,0.0182729662586171,0.0295753459011751,0.0355684275645,0.05882353,"fes","RM2"
"6068",0.1,5,4,44,-0.0240156772567618,0.0174885589372466,0.029708625814778,0.0348078527432382,0.05882353,"fes","RM2"
"6069",0.3,5,4,44,-0.0233552113122135,0.0170991906241402,0.0289456078782055,0.0354683186877865,0.05882353,"fes","RM2"
"6070",0.5,5,4,44,-0.02411454394706,0.017164836356222,0.029599710081529,0.03470898605294,0.05882353,"fes","RM2"
"6071",0.7,5,4,44,-0.0249166051154531,0.0163377753102866,0.0297953035320809,0.0339069248845469,0.05882353,"fes","RM2"
"6072",0.9,5,4,44,-0.0245443429828197,0.0160618405642686,0.0293327035025801,0.0342791870171803,0.05882353,"fes","RM2"
"6073",0,3,4,44,-0.048428566893662,0.0193771816940213,0.0521613004226026,0.045911053106338,0.09433962,"fes","RM2"
"6074",0.1,3,4,44,-0.0489444487439548,0.0182538137773244,0.0522375418666199,0.0453951712560452,0.09433962,"fes","RM2"
"6075",0.3,3,4,44,-0.0505402722870136,0.017631118011951,0.0535273336268192,0.0437993477129864,0.09433962,"fes","RM2"
"6076",0.5,3,4,44,-0.0499357225469023,0.0171317823167683,0.0527927490440718,0.0444038974530977,0.09433962,"fes","RM2"
"6077",0.7,3,4,44,-0.0504803482310177,0.0171377676075462,0.0533101175772017,0.0438592717689823,0.09433962,"fes","RM2"
"6078",0.9,3,4,44,-0.051313590429063,0.0157028638329141,0.0536625054882519,0.043026029570937,0.09433962,"fes","RM2"
"6079",0,1,4,44,-0.173809584604782,0.0169390755030705,0.174633055231207,0.0642856553952178,0.23809524,"fes","RM2"
"6080",0.1,1,4,44,-0.173931511683857,0.0166967331527655,0.174731083824849,0.0641637283161426,0.23809524,"fes","RM2"
"6081",0.3,1,4,44,-0.174625994413259,0.0150696280204279,0.175275017083136,0.0634692455867408,0.23809524,"fes","RM2"
"6082",0.5,1,4,44,-0.174786150478535,0.014038420504409,0.17534901097344,0.0633090895214651,0.23809524,"fes","RM2"
"6083",0.7,1,4,44,-0.176194528579717,0.0119793791853616,0.176601295088953,0.0619007114202828,0.23809524,"fes","RM2"
"6084",0.9,1,4,44,-0.176275633026786,0.00967993918572155,0.176541213379861,0.0618196069732137,0.23809524,"fes","RM2"
"6085",0,5,5,44,-0.0427630967741597,0.0189995130522305,0.046793845128799,0.0481459932258403,0.09090909,"fes","RM2"
"6086",0.1,5,5,44,-0.0434043730646478,0.0186977198021963,0.0472603885609986,0.0475047169353522,0.09090909,"fes","RM2"
"6087",0.3,5,5,44,-0.0433706022769351,0.018503025819204,0.0471526362606612,0.0475384877230649,0.09090909,"fes","RM2"
"6088",0.5,5,5,44,-0.0433937514156653,0.0173649729673414,0.0467392762896587,0.0475153385843347,0.09090909,"fes","RM2"
"6089",0.7,5,5,44,-0.0434788982901853,0.0169564833202861,0.0466683717641769,0.0474301917098147,0.09090909,"fes","RM2"
"6090",0.9,5,5,44,-0.043486316847693,0.0174363251555437,0.0468517362315186,0.047422773152307,0.09090909,"fes","RM2"
"6091",0,3,5,44,-0.0807048744201457,0.0188117903138784,0.0828683305611065,0.0621522655798543,0.14285714,"fes","RM2"
"6092",0.1,3,5,44,-0.0814709377735827,0.0183484957173969,0.083511562054594,0.0613862022264173,0.14285714,"fes","RM2"
"6093",0.3,3,5,44,-0.0816711913634975,0.0179278447375648,0.083615734856947,0.0611859486365025,0.14285714,"fes","RM2"
"6094",0.5,3,5,44,-0.081222310828436,0.0176094742967339,0.0831093097150879,0.061634829171564,0.14285714,"fes","RM2"
"6095",0.7,3,5,44,-0.0811870383945548,0.0173833597209751,0.0830272027619125,0.0616701016054452,0.14285714,"fes","RM2"
"6096",0.9,3,5,44,-0.0819633985272689,0.017084565370535,0.0837250325293457,0.0608937414727311,0.14285714,"fes","RM2"
"6097",0,1,5,44,-0.245849227397218,0.0171278426559039,0.246445137111395,0.087484102602782,0.33333333,"fes","RM2"
"6098",0.1,1,5,44,-0.246433171941565,0.0160485780713653,0.246955188427564,0.0869001580584351,0.33333333,"fes","RM2"
"6099",0.3,1,5,44,-0.247288739196146,0.0155644646970286,0.247778072263315,0.086044590803854,0.33333333,"fes","RM2"
"6100",0.5,1,5,44,-0.248429572433072,0.0142133948849182,0.24883583554913,0.0849037575669282,0.33333333,"fes","RM2"
"6101",0.7,1,5,44,-0.247075190144242,0.0123688806600381,0.247384596920657,0.0862581398557577,0.33333333,"fes","RM2"
"6102",0.9,1,5,44,-0.24919865792471,0.0106108728095032,0.249424460976176,0.0841346720752902,0.33333333,"fes","RM2"
"6103",0,5,6,44,-0.0649175174253682,0.0181632330909468,0.067410586000932,0.0623551825746318,0.1272727,"fes","RM2"
"6104",0.1,5,6,44,-0.0650364104103724,0.0183518922845906,0.0675760803057681,0.0622362895896276,0.1272727,"fes","RM2"
"6105",0.3,5,6,44,-0.0659166892363846,0.0173328486451412,0.068157446856829,0.0613560107636154,0.1272727,"fes","RM2"
"6106",0.5,5,6,44,-0.0653892963121059,0.0177024912495168,0.0677431787609026,0.0618834036878941,0.1272727,"fes","RM2"
"6107",0.7,5,6,44,-0.0656012837328555,0.0169755258878266,0.0677620609675272,0.0616714162671445,0.1272727,"fes","RM2"
"6108",0.9,5,6,44,-0.0669287147759639,0.0168689945960606,0.069021850455086,0.0603439852240361,0.1272727,"fes","RM2"
"6109",0,3,6,44,-0.115639276125307,0.0184915735612551,0.117108413342323,0.0798914238746929,0.1955307,"fes","RM2"
"6110",0.1,3,6,44,-0.115902710874206,0.0179318366704794,0.117281665891846,0.0796279891257942,0.1955307,"fes","RM2"
"6111",0.3,3,6,44,-0.115890871983984,0.0184764831736926,0.117354482827354,0.0796398280160164,0.1955307,"fes","RM2"
"6112",0.5,3,6,44,-0.11523669644684,0.0175616928342799,0.116567187763911,0.0802940035531597,0.1955307,"fes","RM2"
"6113",0.7,3,6,44,-0.117233510170395,0.0168941690605144,0.118444539152792,0.0782971898296049,0.1955307,"fes","RM2"
"6114",0.9,3,6,44,-0.115900788509172,0.0169650706870693,0.117135845924572,0.0796299114908281,0.1955307,"fes","RM2"
"6115",0,1,6,44,-0.312692042978511,0.0173882141256743,0.313175132685459,0.108994657021489,0.4216867,"fes","RM2"
"6116",0.1,1,6,44,-0.313181963667213,0.0165072399257981,0.313616694926178,0.108504736332787,0.4216867,"fes","RM2"
"6117",0.3,1,6,44,-0.312949184690824,0.0152870393474073,0.313322335256618,0.108737515309176,0.4216867,"fes","RM2"
"6118",0.5,1,6,44,-0.314217401881701,0.0133993408782037,0.314502969749503,0.107469298118299,0.4216867,"fes","RM2"
"6119",0.7,1,6,44,-0.313800392766221,0.0129980998320031,0.31406947814055,0.107886307233779,0.4216867,"fes","RM2"
"6120",0.9,1,6,44,-0.314646705727595,0.0110883576647276,0.314842025627025,0.107039994272405,0.4216867,"fes","RM2"
"6121",0,5,3,50,-0.00969312626619834,0.0156431872922525,0.0184028803580568,0.0225649337338017,0.03225806,"fes","RM2"
"6122",0.1,5,3,50,-0.00965641811047944,0.0157554549950571,0.0184791983815766,0.0226016418895206,0.03225806,"fes","RM2"
"6123",0.3,5,3,50,-0.0109122586123953,0.0147754619401504,0.018368224290024,0.0213458013876047,0.03225806,"fes","RM2"
"6124",0.5,5,3,50,-0.0109010528892102,0.0150425695359946,0.0185771863407404,0.0213570071107898,0.03225806,"fes","RM2"
"6125",0.7,5,3,50,-0.011172404510244,0.0148267251817811,0.0185648701087991,0.021085655489756,0.03225806,"fes","RM2"
"6126",0.9,5,3,50,-0.011116540244765,0.0146411946044323,0.0183832001147335,0.021141519755235,0.03225806,"fes","RM2"
"6127",0,3,3,50,-0.0243156993685796,0.0169988257067454,0.0296683890899295,0.0283158806314204,0.05263158,"fes","RM2"
"6128",0.1,3,3,50,-0.0245364563421314,0.0166262316600706,0.0296389822538436,0.0280951236578686,0.05263158,"fes","RM2"
"6129",0.3,3,3,50,-0.0243889171052733,0.0165983538470514,0.0295012648542366,0.0282426628947267,0.05263158,"fes","RM2"
"6130",0.5,3,3,50,-0.0255947449038817,0.0146271462163561,0.0294795585640193,0.0270368350961183,0.05263158,"fes","RM2"
"6131",0.7,3,3,50,-0.0249055152257741,0.0158594756835092,0.0295263891733663,0.0277260647742259,0.05263158,"fes","RM2"
"6132",0.9,3,3,50,-0.025513153718875,0.01383617412897,0.0290234513318131,0.027118426281125,0.05263158,"fes","RM2"
"6133",0,1,3,50,-0.101936428589372,0.0161539726951084,0.103208460444822,0.0409207114106284,0.14285714,"fes","RM2"
"6134",0.1,1,3,50,-0.101396381313973,0.0153236900762509,0.102547752881873,0.041460758686027,0.14285714,"fes","RM2"
"6135",0.3,1,3,50,-0.102264234890329,0.0144871499272895,0.103285290582542,0.0405929051096713,0.14285714,"fes","RM2"
"6136",0.5,1,3,50,-0.103513272574405,0.0122352342306484,0.104233864726115,0.0393438674255947,0.14285714,"fes","RM2"
"6137",0.7,1,3,50,-0.10401596127228,0.0101275516201021,0.104507834640348,0.0388411787277197,0.14285714,"fes","RM2"
"6138",0.9,1,3,50,-0.104432287894033,0.00784454059870482,0.104726498900646,0.0384248521059666,0.14285714,"fes","RM2"
"6139",0,5,4,50,-0.0242707361754844,0.0166765051765052,0.0294478260556186,0.0345527938245156,0.05882353,"fes","RM2"
"6140",0.1,5,4,50,-0.0248449951336291,0.0163382052562574,0.0297356811622947,0.0339785348663709,0.05882353,"fes","RM2"
"6141",0.3,5,4,50,-0.0246225080495933,0.0161841479793206,0.0294651412429813,0.0342010219504067,0.05882353,"fes","RM2"
"6142",0.5,5,4,50,-0.0256488482240605,0.0165759973346202,0.0305389440363977,0.0331746817759395,0.05882353,"fes","RM2"
"6143",0.7,5,4,50,-0.0253605127746828,0.0157018677593309,0.0298279107435697,0.0334630172253172,0.05882353,"fes","RM2"
"6144",0.9,5,4,50,-0.0260053279872999,0.0151748708277228,0.0301090316743185,0.0328182020127001,0.05882353,"fes","RM2"
"6145",0,3,4,50,-0.0497719121437127,0.0172010919391926,0.0526604291887373,0.0445677078562873,0.09433962,"fes","RM2"
"6146",0.1,3,4,50,-0.0496548821088513,0.0182705416928477,0.0529095455564874,0.0446847378911487,0.09433962,"fes","RM2"
"6147",0.3,3,4,50,-0.0507918077166073,0.0160250135046938,0.0532598234032599,0.0435478122833927,0.09433962,"fes","RM2"
"6148",0.5,3,4,50,-0.0511424294101044,0.0161065831468646,0.0536187477160216,0.0431971905898956,0.09433962,"fes","RM2"
"6149",0.7,3,4,50,-0.0512489530410498,0.015933927610609,0.0536688479185445,0.0430906669589502,0.09433962,"fes","RM2"
"6150",0.9,3,4,50,-0.0519358980282503,0.0147243284543774,0.0539828060815034,0.0424037219717497,0.09433962,"fes","RM2"
"6151",0,1,4,50,-0.174934041272989,0.0168071774162391,0.175739580085992,0.0631611987270108,0.23809524,"fes","RM2"
"6152",0.1,1,4,50,-0.17386731553108,0.0150617705383629,0.174518481375854,0.0642279244689201,0.23809524,"fes","RM2"
"6153",0.3,1,4,50,-0.174866987177466,0.0140747659704629,0.1754325005284,0.0632282528225345,0.23809524,"fes","RM2"
"6154",0.5,1,4,50,-0.174972106992826,0.0128617314892967,0.17544418588945,0.063123133007174,0.23809524,"fes","RM2"
"6155",0.7,1,4,50,-0.176323588471748,0.0104857435112572,0.176635100329856,0.0617716515282519,0.23809524,"fes","RM2"
"6156",0.9,1,4,50,-0.17617544599637,0.00888852875219597,0.176399528671135,0.0619197940036298,0.23809524,"fes","RM2"
"6157",0,5,5,50,-0.0432825701581858,0.0170848562155397,0.046532496079664,0.0476265198418142,0.09090909,"fes","RM2"
"6158",0.1,5,5,50,-0.0439604595830379,0.0168970494239033,0.0470959901263976,0.0469486304169621,0.09090909,"fes","RM2"
"6159",0.3,5,5,50,-0.0435361800189035,0.0167800689250008,0.046658007713212,0.0473729099810965,0.09090909,"fes","RM2"
"6160",0.5,5,5,50,-0.0432676929549614,0.0166859366653858,0.0463736319048452,0.0476413970450386,0.09090909,"fes","RM2"
"6161",0.7,5,5,50,-0.044161093661489,0.0164968292169537,0.047141781548772,0.046747996338511,0.09090909,"fes","RM2"
"6162",0.9,5,5,50,-0.0440210415445121,0.0157738234920307,0.0467617964392023,0.0468880484554879,0.09090909,"fes","RM2"
"6163",0,3,5,50,-0.0810961591888695,0.0184599421829914,0.0831706468688675,0.0617609808111305,0.14285714,"fes","RM2"
"6164",0.1,3,5,50,-0.0802316836621362,0.0180954610490061,0.0822469985703867,0.0626254563378638,0.14285714,"fes","RM2"
"6165",0.3,3,5,50,-0.0811807855781237,0.0173598090059215,0.0830161605701166,0.0616763544218763,0.14285714,"fes","RM2"
"6166",0.5,3,5,50,-0.081989777498163,0.0168491739243582,0.0837031557119058,0.060867362501837,0.14285714,"fes","RM2"
"6167",0.7,3,5,50,-0.082222869811848,0.0161417756121892,0.0837923459512286,0.060634270188152,0.14285714,"fes","RM2"
"6168",0.9,3,5,50,-0.0830393137453625,0.0155000516727172,0.0844735415923687,0.0598178262546375,0.14285714,"fes","RM2"
"6169",0,1,5,50,-0.246892548730624,0.0164974756783372,0.247443119367787,0.0864407812693755,0.33333333,"fes","RM2"
"6170",0.1,1,5,50,-0.246475972302209,0.0161042580288678,0.247001522361664,0.0868573576977907,0.33333333,"fes","RM2"
"6171",0.3,1,5,50,-0.247806780105611,0.0143689075502664,0.248223016198133,0.0855265498943892,0.33333333,"fes","RM2"
"6172",0.5,1,5,50,-0.247554013720715,0.01322739366289,0.247907147239343,0.0857793162792847,0.33333333,"fes","RM2"
"6173",0.7,1,5,50,-0.248189619746067,0.0114599979674785,0.248454057932472,0.0851437102539326,0.33333333,"fes","RM2"
"6174",0.9,1,5,50,-0.24918127591495,0.00979414976678753,0.249373682725857,0.0841520540850503,0.33333333,"fes","RM2"
"6175",0,5,6,50,-0.0666249507486605,0.0168378116861133,0.0687196912437654,0.0606477492513395,0.1272727,"fes","RM2"
"6176",0.1,5,6,50,-0.066057767811951,0.0169797310775979,0.0682051314474591,0.061214932188049,0.1272727,"fes","RM2"
"6177",0.3,5,6,50,-0.065719271774837,0.0169255567118073,0.0678638132779133,0.061553428225163,0.1272727,"fes","RM2"
"6178",0.5,5,6,50,-0.067065476469654,0.0162249367577685,0.0690001935279554,0.060207223530346,0.1272727,"fes","RM2"
"6179",0.7,5,6,50,-0.0673433164843749,0.0159289406280927,0.0692015420684249,0.0599293835156251,0.1272727,"fes","RM2"
"6180",0.9,5,6,50,-0.0671106673596344,0.0164488153759681,0.0690970708549081,0.0601620326403656,0.1272727,"fes","RM2"
"6181",0,3,6,50,-0.115941825991716,0.0168612679736735,0.117161467095514,0.0795888740082844,0.1955307,"fes","RM2"
"6182",0.1,3,6,50,-0.11605183423607,0.017197201016596,0.117319103100737,0.0794788657639302,0.1955307,"fes","RM2"
"6183",0.3,3,6,50,-0.115119477809862,0.0175965430099944,0.116456569145403,0.0804112221901379,0.1955307,"fes","RM2"
"6184",0.5,3,6,50,-0.117569000109335,0.0161559073053452,0.118673851911732,0.0779616998906649,0.1955307,"fes","RM2"
"6185",0.7,3,6,50,-0.116779002370669,0.0159787228665352,0.117867107282457,0.0787516976293314,0.1955307,"fes","RM2"
"6186",0.9,3,6,50,-0.117437487888325,0.0153646339558143,0.118438319551219,0.0780932121116747,0.1955307,"fes","RM2"
"6187",0,1,6,50,-0.31247111922967,0.0161808425146518,0.312889788930746,0.10921558077033,0.4216867,"fes","RM2"
"6188",0.1,1,6,50,-0.313739294201118,0.0151368512714534,0.314104232687542,0.107947405798882,0.4216867,"fes","RM2"
"6189",0.3,1,6,50,-0.313699187438865,0.0142908372695263,0.31402453443906,0.107987512561135,0.4216867,"fes","RM2"
"6190",0.5,1,6,50,-0.313510406413037,0.0131553257390512,0.313786292760802,0.108176293586963,0.4216867,"fes","RM2"
"6191",0.7,1,6,50,-0.31453156006851,0.0118856222148919,0.314756048860965,0.10715513993149,0.4216867,"fes","RM2"
"6192",0.9,1,6,50,-0.315063575292353,0.0105068294568686,0.315238718975376,0.106623124707647,0.4216867,"fes","RM2"
"6193",0,5,3,56,-0.0103556084200424,0.0149183170809528,0.0181602535851541,0.0219024515799576,0.03225806,"fes","RM2"
"6194",0.1,5,3,56,-0.0101187116507579,0.0150373774476285,0.018124873681591,0.0221393483492421,0.03225806,"fes","RM2"
"6195",0.3,5,3,56,-0.0121659429778206,0.0137989264332756,0.0183962099153748,0.0200921170221794,0.03225806,"fes","RM2"
"6196",0.5,5,3,56,-0.0110726805897397,0.0140792021211272,0.0179116774147468,0.0211853794102603,0.03225806,"fes","RM2"
"6197",0.7,5,3,56,-0.011476550242804,0.0133431058509487,0.0175997067937289,0.020781509757196,0.03225806,"fes","RM2"
"6198",0.9,5,3,56,-0.0123739424658269,0.0132497003774287,0.0181292308783144,0.0198841175341731,0.03225806,"fes","RM2"
"6199",0,3,3,56,-0.0259490387404249,0.0156211195596955,0.0302881492972148,0.0266825412595751,0.05263158,"fes","RM2"
"6200",0.1,3,3,56,-0.0257669514091934,0.0152508583717586,0.0299420184022249,0.0268646285908066,0.05263158,"fes","RM2"
"6201",0.3,3,3,56,-0.0255380994558137,0.0153435361091471,0.0297929290964774,0.0270934805441863,0.05263158,"fes","RM2"
"6202",0.5,3,3,56,-0.0250304123387054,0.0152136505050831,0.0292912393649779,0.0276011676612946,0.05263158,"fes","RM2"
"6203",0.7,3,3,56,-0.0272290345184823,0.0133164421281369,0.0303108553452508,0.0254025454815177,0.05263158,"fes","RM2"
"6204",0.9,3,3,56,-0.0265782626208621,0.0133452837964067,0.0297405555353317,0.0260533173791379,0.05263158,"fes","RM2"
"6205",0,1,3,56,-0.101937183222743,0.0150481224103978,0.103041910461062,0.0409199567772565,0.14285714,"fes","RM2"
"6206",0.1,1,3,56,-0.102809112493701,0.0146324645025901,0.10384518587379,0.0400480275062991,0.14285714,"fes","RM2"
"6207",0.3,1,3,56,-0.103508655197345,0.0129806069455441,0.104319403072667,0.039348484802655,0.14285714,"fes","RM2"
"6208",0.5,1,3,56,-0.103006755913545,0.0114014530981253,0.103635828247674,0.0398503840864547,0.14285714,"fes","RM2"
"6209",0.7,1,3,56,-0.10348812662678,0.0101291783048583,0.103982655312567,0.0393690133732198,0.14285714,"fes","RM2"
"6210",0.9,1,3,56,-0.104240116202088,0.00737094260019952,0.104500395313321,0.0386170237979119,0.14285714,"fes","RM2"
"6211",0,5,4,56,-0.0246687439550321,0.0157055748052923,0.0292440080748786,0.0341547860449679,0.05882353,"fes","RM2"
"6212",0.1,5,4,56,-0.0250874746551466,0.0158866711641891,0.0296945736667779,0.0337360553448534,0.05882353,"fes","RM2"
"6213",0.3,5,4,56,-0.0252522360480591,0.0154399770979838,0.0295984512806525,0.0335712939519409,0.05882353,"fes","RM2"
"6214",0.5,5,4,56,-0.0260127958304243,0.0150013721262548,0.030028431737034,0.0328107341695757,0.05882353,"fes","RM2"
"6215",0.7,5,4,56,-0.0263452147947998,0.0141445010696661,0.0299021279024407,0.0324783152052002,0.05882353,"fes","RM2"
"6216",0.9,5,4,56,-0.0266050141860322,0.0141388418437136,0.0301286180984213,0.0322185158139678,0.05882353,"fes","RM2"
"6217",0,3,4,56,-0.0505305097034306,0.0171647800056052,0.0533663010103691,0.0438091102965694,0.09433962,"fes","RM2"
"6218",0.1,3,4,56,-0.0510891151187648,0.0169118103693803,0.0538154904612815,0.0432505048812352,0.09433962,"fes","RM2"
"6219",0.3,3,4,56,-0.0507322973134115,0.0168954593293991,0.0534716984642134,0.0436073226865885,0.09433962,"fes","RM2"
"6220",0.5,3,4,56,-0.0516057962406437,0.0151710191234657,0.0537895717298009,0.0427338237593563,0.09433962,"fes","RM2"
"6221",0.7,3,4,56,-0.0525643974777575,0.0142069386530254,0.0544504636168556,0.0417752225222425,0.09433962,"fes","RM2"
"6222",0.9,3,4,56,-0.051513805837131,0.0143273903875924,0.0534691154512968,0.042825814162869,0.09433962,"fes","RM2"
"6223",0,1,4,56,-0.173998994041922,0.0152855159237912,0.174669106955573,0.0640962459580776,0.23809524,"fes","RM2"
"6224",0.1,1,4,56,-0.175011222598917,0.0147780784984134,0.175634050342389,0.0630840174010833,0.23809524,"fes","RM2"
"6225",0.3,1,4,56,-0.175696649632579,0.0141694515372867,0.176267087253919,0.0623985903674214,0.23809524,"fes","RM2"
"6226",0.5,1,4,56,-0.175011994034206,0.0124129628994788,0.175451644916121,0.0630832459657944,0.23809524,"fes","RM2"
"6227",0.7,1,4,56,-0.176601884301856,0.0105175815347673,0.176914796046873,0.061493355698144,0.23809524,"fes","RM2"
"6228",0.9,1,4,56,-0.176130028121054,0.00873212635937808,0.176346354758694,0.0619652118789465,0.23809524,"fes","RM2"
"6229",0,5,5,56,-0.0441140281298624,0.0157041089307952,0.0468259171309284,0.0467950618701376,0.09090909,"fes","RM2"
"6230",0.1,5,5,56,-0.0442637754692858,0.0158860475439407,0.0470281652349281,0.0466453145307142,0.09090909,"fes","RM2"
"6231",0.3,5,5,56,-0.0447139217560213,0.0155062421575565,0.0473262965448637,0.0461951682439787,0.09090909,"fes","RM2"
"6232",0.5,5,5,56,-0.0455145100232418,0.0152413296415383,0.047998632812798,0.0453945799767582,0.09090909,"fes","RM2"
"6233",0.7,5,5,56,-0.0438970029529156,0.0152571218178771,0.0464728591159811,0.0470120870470844,0.09090909,"fes","RM2"
"6234",0.9,5,5,56,-0.0455266087880645,0.0151417432994589,0.0479785837420008,0.0453824812119355,0.09090909,"fes","RM2"
"6235",0,3,5,56,-0.0822639446683222,0.0167602249303618,0.0839539262459421,0.0605931953316778,0.14285714,"fes","RM2"
"6236",0.1,3,5,56,-0.0821095341758351,0.0165712249274073,0.0837650350573994,0.0607476058241649,0.14285714,"fes","RM2"
"6237",0.3,3,5,56,-0.0828002414323465,0.0157030743655301,0.0842761325986441,0.0600568985676535,0.14285714,"fes","RM2"
"6238",0.5,3,5,56,-0.0831989613930797,0.0153155657591658,0.0845968896083685,0.0596581786069203,0.14285714,"fes","RM2"
"6239",0.7,3,5,56,-0.0825467154076931,0.0154630353468579,0.083982532033375,0.0603104245923069,0.14285714,"fes","RM2"
"6240",0.9,3,5,56,-0.0828626404916094,0.0142781806684411,0.0840837893558702,0.0599944995083906,0.14285714,"fes","RM2"
"6241",0,1,5,56,-0.247166812889312,0.0157882621467042,0.247670552580385,0.0861665171106878,0.33333333,"fes","RM2"
"6242",0.1,1,5,56,-0.246990121096947,0.0152211940701221,0.247458692852777,0.0863432089030531,0.33333333,"fes","RM2"
"6243",0.3,1,5,56,-0.248248201133444,0.0131646619040405,0.248597018664823,0.0850851288665561,0.33333333,"fes","RM2"
"6244",0.5,1,5,56,-0.248688536774195,0.011818994670081,0.248969228937838,0.0846447932258053,0.33333333,"fes","RM2"
"6245",0.7,1,5,56,-0.248359518672698,0.0108391414960135,0.248595932194605,0.0849738113273025,0.33333333,"fes","RM2"
"6246",0.9,1,5,56,-0.248622773649243,0.00991523543398648,0.248820408067253,0.0847105563507567,0.33333333,"fes","RM2"
"6247",0,5,6,56,-0.0659382588058563,0.0169166718161858,0.0680736935951372,0.0613344411941437,0.1272727,"fes","RM2"
"6248",0.1,5,6,56,-0.0679314906906304,0.0153152934071651,0.0696365251832597,0.0593412093093696,0.1272727,"fes","RM2"
"6249",0.3,5,6,56,-0.0672568718700307,0.015692092375029,0.069063221593321,0.0600158281299693,0.1272727,"fes","RM2"
"6250",0.5,5,6,56,-0.0682377363990949,0.0150580828816883,0.069879428510429,0.0590349636009051,0.1272727,"fes","RM2"
"6251",0.7,5,6,56,-0.0671303466041722,0.0152189178933708,0.0688338499362157,0.0601423533958278,0.1272727,"fes","RM2"
"6252",0.9,5,6,56,-0.0670869857673248,0.0148880939205668,0.068719131251296,0.0601857142326752,0.1272727,"fes","RM2"
